OBJECTID,PARID,LAND_VAL,BLDG_VAL,GlobalID
1141349,2303532,6009250,551380,{0B655F3E-B59B-4F06-AAAC-50CADD0BD221}
1141350,2303533,60,0,{0B027392-0483-4614-BD3D-040712C02A7A}
1141351,2303535,23710,0,{BD167062-6A3B-4045-8298-866D26943D77}
1141352,2303536,288600,202300,{992288E8-7375-4B16-97A1-A82B2FCBDAAA}
1141353,2303537,110,0,{785FA649-A7C0-4B7F-8013-5D7D81F61EA2}
1141354,2303538,410,0,{B7CA47F2-52DF-4536-8F87-42999083370F}
1141355,2303539,26780,111990,{29CF8FC9-5185-42E5-99F8-119825368E1C}
1141356,2303540,37020,65590,{626D61B2-E085-4297-9C93-23D14EFB8B97}
1141357,2303541,27900,106040,{4E61057C-A975-47BC-96A9-433DDECEA336}
1141358,2303542,26690,61940,{7E486D96-0EB2-440A-8B0D-51CFF4977C4E}
1141359,2303543,22280,0,{2F9AB192-891B-408F-9432-7EF02F848A6C}
1141360,2303544,22280,89970,{EED02EBD-55A8-45DB-9C81-8F7226056018}
1141361,2303545,3680,0,{BA6D9E26-A970-4408-8E95-703AFC04FE1B}
1141362,2303546,26950,66610,{06589418-B63F-46BB-996F-2FE4B5AC9796}
1141363,2303547,26330,103360,{0EAD11F7-C627-4BEE-896C-C1BB8FDC09EE}
1141364,2303548,16640,0,{83712914-8CBB-48EC-A29B-4A4BBE1B2AC2}
1141365,2303549,23300,0,{0F2E1EE4-34A8-4EA0-96FB-58CCB9EF6985}
1141366,2303550,27230,113020,{5FA64D9D-0615-4E9E-AC0E-3BABE25AF14E}
1141367,2303551,31080,94740,{DB1EF7D8-C305-4B6B-B9CD-4FDA05F8DFE2}
1141368,2303552,32820,127990,{4B19B25C-B7A8-4980-99A5-4F1BDBAF1998}
1141369,2303553,27450,59990,{5EFB2E4F-7AE6-4E48-9BBA-F07D0C910DFF}
1141370,2303554,19220,0,{FD8C2B32-6B59-4789-AFCA-A0F919A6D6FE}
1141371,2303555,19220,0,{24A68D36-8FA9-45F3-844A-7B11EFEC54F5}
1141372,2303556,27420,79420,{9DB05911-BE20-4D64-A96A-944DDFE6F478}
1141373,2303559,27350,76150,{BA6AC5E3-D000-42DF-86F4-D8179103179E}
1141374,2303560,29870,122750,{AB2EA5B3-8A0B-4672-8039-803DC0B22C67}
1141375,2303561,27450,173590,{7DC8BCD2-33BC-47F2-97C5-0E365F0E80B5}
1141376,2303564,29050,71940,{8CD54B1B-ED11-4F43-A1CD-FAEE10D095B5}
1141377,2303565,48900,201740,{B5AB5EDA-E941-43C0-91B5-D6DA181D6603}
1141378,2303566,10660,0,{E77D65D0-7780-4950-A7DA-1778874F96D2}
1141379,2303567,42500,98140,{18AD188B-F6C7-4664-9C29-3C33D5EDE497}
1141380,2303568,27680,137720,{F6AFD6D0-8A3F-468E-B0C2-B347C0D668A4}
1141381,2303569,25200,130910,{A620790F-E1D8-4691-908E-872EB031A388}
1141382,2303570,28710,123880,{441E5344-2175-4A12-B52E-1453EA8F3379}
1141383,2303571,25820,132920,{8B0A6650-1444-4597-9DF7-9B73499F090D}
1141384,2303572,25580,127120,{748F1C7C-772A-4980-9C1B-961367FF4B8D}
1141385,2303573,25580,111950,{194A00D5-44D7-4985-B45D-34852089599A}
1141386,2303574,25580,170320,{917D9FCC-B618-4B9A-985A-05B2C410419E}
1141387,2303575,25580,136480,{C4F6D952-21F1-44D2-88EE-6D065A49EF58}
1141388,2303576,25580,115610,{B4E46A90-3B39-4B89-90F0-CB556ED1D7E8}
1141389,2303577,26620,128930,{D5C8049E-3596-4A90-9EF3-A492F1BC5E8F}
1141390,2303578,25150,128650,{3E44C6DB-E8E7-4530-97DA-F0221D0DA57C}
1141391,2303579,17380,0,{CE05609D-7420-446D-8F01-73ACEFD9A375}
1141392,2303580,27670,123280,{9678ED0A-1876-4346-8446-B028CCC9C88D}
1141393,2303581,17580,0,{7C1AC14D-E910-49BC-A745-78E56EAB75EC}
1141394,2303582,24890,147250,{CBD99B35-75F4-4FF8-80F9-846857F1CF7C}
1141395,2303583,24530,104600,{C7AFAE07-4006-49B5-988C-07F9E51D430D}
1141396,2303584,25880,78680,{C27CD514-16AA-4AF7-AE93-62FB31E277E9}
1141397,2303585,26070,132730,{53872C3C-7ABC-4B5B-8F32-35B3027A5D14}
1141398,2303586,44330,64040,{A7C76AEB-E774-4A1F-B230-2E1989EAD1D2}
1141399,2303588,24890,86340,{7FB34931-5357-429B-8D43-07890A6514E9}
1141400,2303589,34380,141190,{0CE90576-9E56-4132-8F14-23D89E6472B7}
1141401,2303590,41030,85130,{2B3027E7-B140-4DF3-B987-CE6EC5BA42FA}
1141402,2303591,26780,106140,{FB94191F-1F78-478F-A7B8-A78D8C81FD38}
1141403,2303592,26780,47210,{009E25FE-FC85-4594-B663-A64EB52AF185}
1141404,2303593,38380,59950,{62FC6906-FFEE-4CBA-9940-1107CFB1A8A8}
1141405,2303594,39000,60520,{3C22E41C-0C7A-4B4B-A42E-B0C23DCBB594}
1141406,2303595,90750,192460,{41F100A6-EBC8-4697-8AB6-E519673B5837}
1141407,2303596,46540,0,{5A029D98-20FE-4A8F-AAA4-F1E17D460F02}
1141408,2303597,20900,70660,{4B54BCCF-2670-4D23-9C4B-4451CADD7C6E}
1141409,2303598,31470,9560,{63B20311-509E-48C3-AA91-ED4D6EA1E9C2}
1141410,2303599,26970,90820,{1276EC9D-E368-4A5C-9376-5555DBD74FD3}
1141411,2303600,27430,74340,{6E4BB000-C05D-47E8-B022-1BCD0DC4AB76}
1141412,2303601,25940,60950,{763D2421-AAD7-4925-AE8E-708B1C6D9EA8}
1142112,2304447,33630,83480,{1F834BAB-8DAD-488F-A6E0-C5474EF31A21}
1142113,2304448,117810,210450,{60846FB0-4D1B-4D01-BF8F-38AB6A8995AD}
1142114,2304449,22390,89640,{98A00ACE-43DB-47AA-9597-F50AE1FBF2C4}
1142115,2304450,37270,193290,{69726ABE-1D3D-4268-BF22-6A43F649D4DD}
1142116,2304451,27000,125070,{100E1119-8EC7-427A-AB23-CDF508660BC5}
1142117,2304454,22500,85250,{72504AC7-75AB-4300-B2E9-23E084F6B5D1}
1142118,2304455,4500,0,{A83890D6-D258-43FB-A639-760AB6B705AE}
1142119,2304456,61110,140020,{32DA95ED-4F57-44E1-9A6A-B71DC44A542F}
1142120,2304457,70670,63480,{79B2AC36-CB57-4BA2-B357-E9E580CB19D3}
1142121,2304460,40760,103340,{AF106C4C-BAD4-460C-B242-03A368FAFB45}
1142122,2304463,33410,87400,{EE831BF9-6683-4A84-B718-820CFC70084B}
1142123,2304464,29090,69890,{AF3F8416-3331-481F-8A5A-C9469EA8A307}
1142124,2304466,32830,85150,{51EBDFA0-E4C2-444A-8533-D8473CB79A2D}
1142125,2304467,28810,51190,{CD29794E-F15E-4E6C-B0DA-E5CC57657B40}
1142126,2304469,27440,91290,{32CD127A-C8BA-4DBB-9F22-FE832EB99FF8}
1142127,2304470,28730,76550,{C40F8684-0C72-4CCC-9927-01B7D852002D}
1142128,2304472,39740,58990,{0246C750-FF11-44A8-83CF-6D8FE3692D27}
1142129,2304473,4290,0,{02649734-EAE9-4046-8D10-6F9A732B1D23}
1142130,2304474,9650,0,{BBF30083-AE4E-4720-AF64-AD26BF253051}
1142131,2304475,32760,7040,{2B1716E2-CC6E-462B-9123-3B045804B73A}
1142132,2304478,130780,108080,{19070E59-FDE2-4A33-A07A-96623A01147E}
1142133,2304479,121550,526730,{EEA75ED6-DBB6-4B04-A78D-0BE5F4130F54}
1142134,2304480,70280,0,{43387F7B-0348-470D-8C82-067A3A124A8A}
1142135,2304481,27450,41960,{471705CE-3200-45FB-AA01-B3B65FF2B5B7}
1142136,2304482,38940,0,{5957C2F0-07A1-474C-BB67-B4C4E6B1781C}
1142137,2304483,34930,9410,{B8E4375D-65D7-493C-A69A-13BF05E957F1}
1142138,2304484,27230,116770,{747AD21D-7806-4210-ABC8-0F6F99C4908C}
1142139,2304485,27090,141820,{954E407C-9BD8-4F25-B2D0-BCB877DC57A8}
1142140,2304486,34870,45390,{EBEDDC56-9794-4E54-8372-95A31DE83B07}
1142141,2304487,28220,112130,{53741074-2B83-4C09-A2B6-AFAB638942E6}
1142142,2304489,34380,81710,{C8C3BF2C-D4C3-465A-940B-472626ECD2CD}
1142143,2304490,32950,145000,{673F7479-7683-4C78-B7D4-E3062056AA1A}
1142144,2304492,40790,77020,{F1B209C6-A9B4-4F01-B3DA-BFA95F26601E}
1142145,2304493,5560,0,{8017F3BB-A718-4AD0-A286-626980DAC9EF}
1142146,2304494,4540,0,{6F3A63A8-7A45-42D7-9D79-D8CE6439D144}
1142147,2304496,27490,102780,{5BCD0ECC-F347-4A92-A870-84DB6D7CA7E2}
1142148,2304497,37900,119280,{809EF032-6B51-466B-9E2A-991908EC3AF8}
1142149,2304500,61220,184810,{6DFDF0B3-F2B7-46CB-B35F-E35B5A07B337}
1142150,2304501,25390,1610,{C47237D3-2365-49AA-B83C-AD00EAAD5474}
1142151,2304504,93500,87730,{EFE4FC23-2309-4026-B755-ADDEE033850D}
1142152,2304505,65330,208760,{006BF26E-0846-4F3F-B307-BE4EBDB77131}
1142153,2304509,250900,347440,{A16EC7C5-BF2E-42C6-8EDB-E45B26CEB7FB}
1142154,2304511,0,0,{6EA28963-5709-47AD-83FE-19872B5F3233}
1142155,2304512,146330,207760,{20073BAD-F35F-4482-AAE8-289BB654E3D7}
1142156,2304516,13250,0,{B4A38732-0D84-47B4-99B9-E3D2A7CC2D10}
1142157,2304517,29670,72290,{7300A9DA-EB85-4410-88DF-7C90E204E5FF}
1142158,2304518,0,0,{050E9815-FB9B-45DD-BAAC-8170CE1454DB}
1142159,2304520,38190,108130,{5418590F-1DDA-431B-AACF-CA785080014B}
1142160,2304522,301800,258120,{1FC9E48C-FD77-4FF8-A5AE-7B2CDBCBCB3C}
1142161,2304523,176800,255300,{7706BC34-5E54-4F1B-8069-0B6D03859742}
1142162,2304524,41990,110140,{FF384AD9-59C6-41E2-BCEE-E022D964D31F}
1142163,2304526,74470,171480,{815539A5-081D-411B-AAB5-BB725C291D02}
1142164,2304527,121980,208190,{6D339B9A-99FC-4057-8039-8236732982FC}
1142165,2304529,79560,259720,{52BFE1A0-60AB-4BD3-8655-5E310CE1E80F}
1142166,2304530,8250,0,{4D568E82-C0EA-46D7-B76D-D0C1E1197801}
1142167,2304531,59730,242620,{876DA86F-6583-4C2B-9527-F9AE10AF3CBF}
1142168,2304532,0,0,{86934A99-B3FF-4174-9EE4-6DA97B8DA679}
1142169,2304533,0,0,{02934D9B-F3C2-4ECA-A243-3C65DFF9FA1D}
1142170,2304534,61650,121460,{1C1D57FC-557E-4E16-AE89-060717B989D7}
1142171,2304536,920,0,{E0196B7E-5670-4F7D-8D8B-17779FEF1790}
1142172,2304538,28490,9150,{ED921266-1843-4FFD-BBAE-F1E32807B0EB}
1142173,2304539,28330,72710,{35605830-8990-4402-9668-B3F5E27921ED}
1142174,2304540,37400,195630,{8772D34E-6272-41B0-8019-EB42F023E81A}
1142175,2304541,0,0,{87165BBC-62C9-49C8-9EB4-AEDEA537BA2F}
1142176,2304542,27720,111940,{7976CF8A-9DB2-46BA-9327-357D2AB57F6D}
1142177,2304543,28380,139350,{305E0BB0-215B-496E-ABA8-E6E7C2380767}
1142178,2304545,33170,21980,{5089E5F7-B7DF-4ACA-84FF-72372196DC1D}
1142179,2304546,28770,66610,{438C6A8A-2052-4331-AFDE-37F93DE55DD2}
1142180,2304547,50890,122990,{0EDAB219-D43B-42BB-B140-2BA52E9DF67E}
1142181,2304548,24150,0,{A864AABC-0774-4E9D-BB01-AE35200C5A3B}
1142182,2304549,26330,70870,{50D64963-3373-4EA2-BAA0-15CBE5E751E5}
1142183,2304550,21980,54480,{7809F09A-04F2-4D23-9553-63289833D587}
1142184,2304552,45930,145190,{ECE98BDB-BBFB-49F7-A8B9-98EE068DFEA2}
1142185,2304553,47800,247730,{645BF558-9720-4AE7-A158-0C7F7944D260}
1142186,2304554,105110,182300,{5C101680-1308-4164-BE64-2E57F61C767F}
1142187,2304555,0,0,{0637CC72-BDFE-4025-9115-303D7F0DB8C2}
1142188,2304556,0,0,{6E4F0401-19CF-4569-B5B0-F4AC3EF43BCE}
1142189,2304557,0,0,{8BE5EF61-3042-4EBF-B46D-9390CA3BABDB}
1142190,2304558,34200,113430,{2CD7B008-49D5-45ED-9D8E-C2D486578BBF}
1142191,2304559,52710,93410,{51746177-A9BD-4EEE-A7DC-6113610A2DDE}
1142192,2304561,63490,116010,{243294E6-44E9-4C2F-84F9-9064F4BC5B58}
1142193,2304562,14940,38480,{4E454C41-1153-405D-85C3-3D42A2A6FE63}
1142194,2304563,44090,99040,{9AF52E97-7907-4511-90CF-55AE8F852ACB}
1142195,2304564,78860,114390,{EB654CEC-39FF-44EC-ACEA-89A3CB98AD27}
1142196,2304566,29700,61920,{FFAAC05A-399B-4E3F-9A6E-DABF4F554FCA}
1142197,2304567,55090,102060,{AFED1E41-ED2E-4F9C-899F-8486B1A3E68D}
1142198,2304569,58710,3870,{B22BB601-BF12-4EE0-AF32-1D147215786B}
1142199,2304570,70530,338380,{70B8E22F-B132-4464-958D-E463128FF3EB}
1142200,2304572,58170,43400,{014562B2-250B-42D4-B852-CD5D0616FE44}
1142201,2304573,2850,0,{33A51542-3E03-47BB-B74E-94B750F525C0}
1142202,2304574,58440,123770,{E8FB5E20-A0AF-47DF-8435-5737DCAFB754}
1142203,2304575,64630,114970,{3F22C82E-77D4-42B9-9BD1-EDB13BBA517A}
1142204,2304580,74970,142150,{B13EDBDC-04B9-4E45-A059-C277FCCD53AB}
1142205,2304582,80330,67920,{28EF25FB-B343-4915-AC2C-74CB901CFD1C}
1142206,2304585,120250,130230,{6680FB48-168A-4730-945B-708189CEA624}
1142207,2304592,113260,64310,{70444896-7C69-4DC1-A0FC-072E99B8EBE4}
1142208,2304593,18780,211970,{FD933EFF-68BA-4BD0-A9DD-E16BB4B200AF}
1142209,2304594,20810,0,{1507842E-350B-4F87-BFD1-76A0115041B8}
1142210,2304595,76160,198600,{415D9591-9732-4108-A2EA-7DE63BC61F28}
1142211,2304596,32820,139670,{EE99B7BF-9679-45E4-9175-3F2D38909238}
1142212,2304597,3740,0,{E8451587-402B-4120-B0F9-7F693E0A2197}
1142213,2304602,87750,195150,{55ED5688-DF8A-4051-A4B9-7E44AADF1E60}
1142214,2304603,71180,200180,{9B1AFF6D-9C9A-441B-B2F4-C9795841D8DC}
1142215,2304604,31530,148190,{5D341729-8321-4608-ADFF-9ED3166DB839}
1142216,2304605,33020,107930,{BC79B2F4-14CD-4F0B-9ACB-8129AB361538}
1142217,2304606,97500,569030,{5281D08D-3355-49A2-8A78-AE5833F9E6D6}
1142218,2304608,107250,479290,{0F7DCC00-D8CA-4B17-A3C5-A3F9EE6299D4}
1142219,2304610,53060,116040,{80F85321-302E-4CA8-9427-E85C75E5CC87}
1142220,2304612,36300,81570,{87C96686-FE5D-49E0-9696-F5740C4D1FB9}
1142221,2304613,34710,5230,{DDDFE61D-D6D7-43F1-B3B8-BA2C3AF44DAB}
1142222,2304614,118250,0,{09C68FB0-47C9-4091-99EF-33F739BE6F28}
1142223,2304615,32010,47370,{FC37642D-6523-4FC6-AC52-5B7B8D41BB9D}
1142224,2304616,29320,7600,{83B17125-120A-4611-9429-C5646EEB4A58}
1142225,2304619,29030,106100,{D12F2F81-12B8-4FF9-9AF0-E6A91C643823}
1142226,2304622,28130,138170,{64159270-7D3F-4A72-82E0-4F603E66C145}
1142227,2304623,21070,0,{DBFE833B-6813-4F8E-8444-1299F64F2479}
1142228,2304625,27450,94340,{1F9C821F-F2F8-4A76-983B-A1DDCE8E8400}
1142229,2304627,0,0,{885F8CEF-47A8-47DF-8993-A65821FC2DCA}
1142230,2304634,108060,287580,{283D28EB-0F0C-4A4C-BBB0-5835DD303801}
1142231,2304636,3250,0,{AB34F91D-0912-4211-AE90-FC733393DAEE}
1142232,2304637,28300,91030,{F6C097D3-24E4-4DE5-AA5D-3036B738B28E}
1142233,2304640,48240,55360,{D2168905-4E34-4F9C-9619-6FBCAF38B719}
1142234,2304642,42190,74840,{CC90F54A-7F6E-45ED-B048-62D9150A26D8}
1142235,2304647,75420,149540,{9C17BD09-BDA3-41F7-A655-C83071C4BBD1}
1142236,2304649,3420,0,{6D7E5B81-4C48-4B47-9F57-B69F66DBA44A}
1142237,2304652,22870,0,{E62F69D0-97C3-46F6-B690-7FE49B70F91F}
1142238,2304653,44330,0,{4576233C-D38D-4022-B44D-6E7A75582A66}
1142239,2304654,22550,63950,{7D6785B9-71B5-4788-94EA-29E9E3E73602}
1142240,2304655,143760,0,{7F788DE8-2467-41C7-8234-1C082DB3D1E6}
1142241,2304656,360750,1843760,{C7B1A9DB-B58D-4887-9B1D-BF5B434CABA2}
1142242,2304658,17270,0,{FDB5B78F-FA23-42AF-BA95-2540A8362F31}
1142243,2304659,46150,0,{E4ADD6FB-C2C3-4336-A34F-1982335051C7}
1142244,2304660,28600,64940,{F5283A0A-7973-43B6-97BA-A1DF037E7213}
1142245,2304664,33690,152780,{2DA40C5C-250E-485A-B9C1-D398AC69EC10}
1142246,2304665,30420,92970,{596BA00F-B862-4F0E-BF86-FCFD98C2E5D0}
1142247,2304666,44920,110910,{3EF6939C-E9B7-44DF-8553-BEF4FBE17D8C}
1142248,2304667,1110,0,{5A90286B-8EF1-45DB-8483-F572B2C70885}
1142249,2304668,35150,125660,{3450359A-3872-4451-B98A-86670DF32FBD}
1142250,2304669,37620,104170,{5E795623-1DC7-428B-8082-99D5C8B88E44}
1142251,2304670,46990,61770,{C10E3489-7F28-4943-8A04-1E27D4143CB0}
1142959,2400286,48790,146380,{9DFCD772-8CEE-444A-B7B9-D117FD7B44CA}
1142960,2400287,36780,100280,{28DA7210-A6EE-4EE0-9686-45E2AB8ECE08}
1142961,2400288,32010,3600,{B57690C7-B70E-4319-8BAF-71106A0C94B0}
1142962,2400289,11990,9730,{D846FAE9-B607-4154-A152-D0E6152F0CD0}
1142963,2400290,30970,126690,{9450FCBB-714E-421A-92D5-FE04ADC1BEB7}
1142964,2400291,31360,27610,{8E432510-2E42-40D7-83C4-B140205EA111}
1142965,2400293,38820,0,{C1D34FBC-D208-40F7-B4BC-91CF40E178B1}
1142966,2400294,31080,72390,{F8C28B69-D027-4CB3-A4CA-0DA85CD1225D}
1142967,2400298,27500,127500,{F622A3A2-080B-40FD-B85B-46B11F9A0316}
1142968,2400299,19590,0,{162DE6CC-B072-4A82-A417-7162283A60C5}
1142969,2400301,65090,119520,{F76576D2-CB20-46E0-8D8F-3FE57236864F}
1142970,2400302,51400,87670,{47657D45-7278-4FD3-9C77-5327E116AF3F}
1142971,2400303,38500,134060,{75AAE7DE-C0E2-4916-A3D3-EA07C4EC3537}
1142972,2400305,60340,183350,{7EF44883-C2C9-4C10-83E3-903FEBC635D0}
1142973,2400306,42500,106110,{6E1299B6-9181-4B93-8979-3378972FB28E}
1142974,2400307,221460,45730,{F5DE4399-CBF8-468D-ABFC-35E94D44EE56}
1142975,2400308,50380,167390,{464DBC24-C368-4D2C-AD56-C6E643A6F743}
1142976,2400309,36250,92510,{8E0A7CF4-3551-47C1-BE07-9D94CAD775C2}
1142977,2400311,37370,0,{3FF9E3DF-203A-40BD-9D41-C97FC87076F2}
1142978,2400315,42470,90980,{E21577E7-2D1F-4F2F-9E21-C56756C5B221}
1142979,2400316,12510,9070,{CA7740A8-D2CF-4BF8-AEEA-62754459205E}
1142980,2400317,38280,42610,{5A56229C-B3CB-48A9-A83E-A361BD2496A4}
1142981,2400318,63250,160240,{59DE267B-DF02-43C4-B51C-93A1AB18A1D3}
1142982,2400319,27500,162110,{15914F12-8067-4794-AB07-1AC0A594DE6B}
1142983,2400321,46930,0,{52FAA2A7-8853-47EC-ADE8-AA1E14FC2663}
1142984,2400323,33000,86380,{1DFCF489-33BB-450B-B15C-1FFBCB8AA9B5}
1142985,2400324,45050,162650,{72AB2F60-D17B-4117-B238-1F1D9EA9D1A8}
1142986,2400325,47740,149320,{23B3EA61-019B-4959-B091-7C5B3DC8F130}
1142987,2400326,8700,0,{DABAFC37-8157-468E-9B91-02F0C0574D2C}
1142988,2400327,45210,166010,{5B56082E-362C-45A3-BAAE-F2D23DA3AA63}
1142989,2400328,35750,0,{00C36372-4422-441E-A006-B35716862BCA}
1142990,2400330,173250,0,{DDF04802-4B74-447B-9466-55B5F23EB226}
1142991,2400331,24150,1850,{C69F9D27-6274-451D-A775-2E6CFE29A551}
1142992,2400332,0,0,{D732CFF6-794C-47A3-B632-03969EC135E3}
1142993,2400335,0,0,{9E7B3620-DC5E-4C94-9069-AD0F93F0B794}
1142994,2400337,16800,0,{43906FC8-1A66-4607-A810-02E91E5F81AD}
1142995,2400338,87330,0,{AB05F46D-D409-47F8-B2DF-DC6C0362C0B4}
1142996,2400339,73760,0,{759670A0-6A9C-4B38-B080-EC5073E92F9C}
1142997,2400340,158900,1650,{BB0E775A-44EC-42AE-AB3B-595C9E705E3A}
1142998,2400345,33230,65030,{8B9E92E5-4B42-4563-8602-09BCBD4E8B36}
1142999,2400346,40880,87360,{9423DFF8-853C-4224-96F4-70196A914112}
1143000,2400348,88120,6320,{0E576F26-525D-462B-AFFE-4DFD32BDF8EF}
1143001,2400353,70750,104220,{8A11C502-DBD3-46F1-AFFC-31A0846BAF9B}
1143002,2400354,91410,35100,{406CE00F-867C-4036-8BCF-E5FF5CCF3687}
1143003,2400355,34490,139530,{05E202F5-FC09-4C82-92C1-221E739FB055}
1143004,2400356,1270,0,{EF8F7960-28EC-422C-8741-3D905C425DCB}
1143005,2400357,82170,124560,{0967C8CC-1673-4703-9560-94F1395D2B81}
1143006,2400358,53900,159710,{6D3D8B3D-25FA-42BF-8932-9DBA49D0EA07}
1143007,2400359,69910,166690,{F2EFC67A-62DB-4D0C-8F4E-CEF779D96CE1}
1143008,2400363,155410,89000,{106710C3-D0B4-4E5A-AE68-2C7385EA4A21}
1143009,2400364,24200,80140,{C74613F2-191B-47CE-A829-0A192B2B3B00}
1143010,2400365,0,0,{035E7CF3-7443-4C53-A2AC-43AA0C9A9ABE}
1143011,2400373,47910,148070,{29227059-3E86-4048-83F9-22E3DD2D1446}
1143012,2400374,41800,278650,{E4912127-56E5-4F28-A523-98F837E529E2}
1143013,2400375,37620,0,{5732999F-9FB0-4705-BDB9-542B9C4EFCB6}
1143014,2400376,35700,235740,{3B58C36D-293B-4535-AF93-AF51339A39CC}
1143015,2400377,35200,157110,{1102C87F-AD0E-4C2E-838F-9699EA234BA9}
1143016,2400378,34870,179480,{91E31085-8238-4A93-B3E0-C8F42FB000CB}
1143017,2400379,40920,157090,{B41569A4-3F3F-46FC-8448-FAF0A7BE3638}
1143018,2400380,31520,163670,{FE46F225-36E6-4E53-88D5-60425920EB34}
1143019,2400381,34160,236830,{9369F800-34A5-45B2-ABA7-B3B5A899E695}
1143020,2400382,32840,141230,{ABA34261-90B9-4C87-BB2E-3A74D9503A51}
1143021,2400383,33440,157700,{BCEF3EF8-BD89-4A8E-9296-022B3713AF30}
1143022,2400384,59020,196730,{5640A039-DC4E-4E88-9378-F70911031BF2}
1143023,2400389,51030,207850,{313AA95D-4AE9-47A0-B9E3-65F4FF7016B7}
1143024,2400392,60260,160880,{15D41CA5-2C3F-4ECD-8B3D-6674D6BF1F91}
1143025,2400394,369860,239240,{DEF02205-EB98-421E-8B4A-876575C748E8}
1143026,2400396,60260,200330,{520A1665-5CE4-4343-A8DE-E1D746EB0D5C}
1143027,2400400,41860,51840,{9D55F72B-9DE1-476C-B191-1D6EA113DAEA}
1143028,2400401,30880,47910,{06406FCD-8797-48EE-A666-704B466EB69C}
1143029,2400405,8260,0,{885168A2-27A9-4B26-9F48-6E6634DC8F05}
1143030,2400407,41310,216930,{3D67A9C9-F439-4E74-9B3E-090363A5861C}
1143031,2400408,44400,115230,{B8F7A39E-8AD8-4BC0-85A5-38D52446F7A0}
1143032,2400410,33000,90530,{FA42537B-67CB-4B96-B6A8-B6B9424DF153}
1143033,2400411,1510,0,{1A2B49DD-04BE-419A-BB4E-9C273CD614CA}
1143034,2400413,61000,151900,{32DB2E1E-669D-44EE-8583-05DF4AA2B48E}
1143035,2400415,0,0,{2F54C584-0002-4DD0-9A7C-ABEB4074533E}
1143036,2400416,44880,127040,{116F53D3-CC8B-4E5E-831E-E82536578925}
1143037,2400421,62340,101720,{24D04CB6-2F9F-4AAF-ABA3-6E1DACC259A1}
1143038,2400422,46020,137140,{CF5A368A-0AC1-4E91-85C2-161651715514}
1143039,2400423,41640,135260,{BAB0B6C1-77EE-4DC6-8366-E63416E8F71D}
1143040,2400424,33060,135800,{54922D3B-B08D-46CF-AE7B-753BA1DE124B}
1143041,2400425,0,0,{3CA734C8-2A81-4918-A42E-B679E9739624}
1143042,2400426,38090,59950,{FADA4E50-5D6E-4785-8AE1-A4EBDE725363}
1143043,2400427,38480,68370,{CA8EF598-EF44-418A-B708-4D737D062E4B}
1143044,2400431,380280,0,{D9C10F5C-C080-451E-98A4-6239AB9F401C}
1143045,2400432,57070,260070,{4117E9AB-2944-4E68-90F3-E6ADE2042152}
1143046,2400433,39050,63910,{70F38482-A91E-4A1C-A563-AB1FFFBA0D59}
1143047,2400434,38390,207080,{9CF33FF0-9462-4AC8-9044-1297A39793DA}
1143048,2400435,38390,234140,{D36D8DEB-43D8-4160-A2F2-2AE163F403A4}
1143049,2400436,80220,109120,{C9F86B8D-F6DC-4CCA-A6D4-9ADE3C2DD049}
1143050,2400439,34540,80260,{7ADA8648-701B-44BD-90FD-BA4D01532D5D}
1143051,2400441,73630,8770,{50A60F31-7102-4749-9767-CB1F3CF7A0E8}
1143052,2400442,103020,92160,{60563EC6-876B-4A55-A0C1-6E02779457E0}
1143053,2400445,0,0,{275E1A9E-7064-43D3-AD33-44F2C1B2E9AB}
1143054,2400450,58910,106690,{F04EB9B5-F786-441D-A856-38EB8D5E902E}
1143055,2400451,77390,151520,{BD2F7949-7114-4546-89AD-7C16240AA0D2}
1143056,2400452,111210,0,{9E7662BA-D63C-41EC-BD2E-AE33CD17703E}
1143057,2400453,91400,0,{3AABFADD-76B4-4E24-9611-90AD3FB821AC}
1143058,2400454,40590,236670,{E49CF0DD-E58B-412D-A6E3-B83FCA710FC6}
1143059,2400455,57200,233630,{2AFD39EB-7160-44BD-9299-2038B85C9A60}
1143060,2400456,135600,0,{8566F0EC-041C-4EE5-B37E-3F01F292FA3B}
1143061,2400458,47190,4360,{BBF44E09-3C03-4415-8A2D-6DFC0D7F4DE5}
1143062,2400464,40950,207000,{A86690FF-F391-4648-B97B-63C4991A3A13}
1143063,2400465,57590,119270,{F024E0D0-926B-4664-A82A-15C323C67889}
1143064,2400466,57590,125200,{84E91139-34AF-4C54-96BE-F38B0DFDD639}
1143065,2400467,43260,160710,{660C0EA9-6581-4289-99DC-84D6929E98DE}
1143066,2400468,88220,175800,{2AA2734E-1521-4509-AE2B-249D4E120681}
1143067,2400469,88660,204570,{0C1E90D6-9975-4F84-A4AD-2E9CE13CB6CD}
1143068,2400473,54340,198660,{646F59EF-8326-46C5-9221-A0F0FD3362D7}
1143069,2400475,116140,91970,{6B550BDC-501D-4A81-B0C4-6E78A190F979}
1143070,2400477,54670,171700,{42FC15E5-C199-4A13-BB24-D26DFF803064}
1143071,2400480,45960,178810,{3540D72C-B638-4A28-8D59-DC340C9B7CC1}
1143072,2400481,39520,0,{A70BBA87-010D-4103-86AC-78E98863D514}
1143073,2400483,72480,48690,{AAA1A04B-E221-4D45-B24A-569E915E937A}
1143074,2400484,75740,283440,{17F8AB03-31AA-4214-9A1E-0F729239738A}
